"item","lowers","normed_responses","workerid"
"watch",1950,0.0163505559189012,4
"watch",2000,0.00981033355134075,4
"watch",2050,0.00981033355134075,4
"watch",2100,0.00948332243296272,4
"watch",2150,0.0101373446697188,4
"watch",2200,0.00948332243296272,4
"watch",2250,0.00882930019620667,4
"watch",2300,0.00817527795945062,4
"watch",2350,0.00817527795945062,4
"watch",2400,0.0078482668410726,4
"watch",2450,0.00817527795945062,4
"watch",2500,0.00686723348593852,4
"watch",2550,0.00686723348593852,4
"watch",2600,0.00686723348593852,4
"watch",2650,0.00621321124918247,4
"watch",2700,0.00588620013080445,4
"watch",2750,0.0052321778940484,4
"watch",2800,0,4
"watch",2850,0,4
"watch",2900,0.00065402223675605,4
"watch",2950,0,4
"coffee maker",0,0.000719079578139981,4
"coffee maker",4,0.000239693192713327,4
"coffee maker",8,0.000239693192713327,4
"coffee maker",12,0.000479386385426654,4
"coffee maker",16,0.0062320230105465,4
"coffee maker",20,0.00671140939597316,4
"coffee maker",24,0.0062320230105465,4
"coffee maker",28,0.00671140939597316,4
"coffee maker",32,0.00647171620325983,4
"coffee maker",36,0.00647171620325983,4
"coffee maker",40,0.0119846596356663,4
"coffee maker",44,0.0119846596356663,4
"coffee maker",48,0.0119846596356663,4
"coffee maker",52,0.0119846596356663,4
"coffee maker",56,0.0119846596356663,4
"coffee maker",60,0.0119846596356663,4
"coffee maker",64,0.0119846596356663,4
"coffee maker",68,0.0119846596356663,4
"coffee maker",72,0.0179769894534995,4
"coffee maker",76,0.0182166826462128,4
"coffee maker",80,0.0232502396931927,4
"coffee maker",84,0.023489932885906,4
"coffee maker",88,0.0237296260786194,4
"coffee maker",92,0.0232502396931927,4
"coffee maker",96,0.0232502396931927,4
"coffee maker",100,0.023489932885906,4
"coffee maker",104,0.023489932885906,4
"coffee maker",108,0.023489932885906,4
"coffee maker",112,0.0230105465004794,4
"coffee maker",116,0.0239693192713327,4
"coffee maker",120,0.023489932885906,4
"coffee maker",124,0.0232502396931927,4
"coffee maker",128,0.0230105465004794,4
"coffee maker",132,0.0232502396931927,4
"coffee maker",136,0.0237296260786194,4
"coffee maker",140,0.023489932885906,4
"coffee maker",144,0.0239693192713327,4
"coffee maker",148,0.023489932885906,4
"coffee maker",152,0.0239693192713327,4
"coffee maker",156,0.0232502396931927,4
"coffee maker",160,0.0172579098753595,4
"coffee maker",164,0.0177372962607862,4
"coffee maker",168,0.0179769894534995,4
"coffee maker",172,0.0174976030680729,4
"coffee maker",176,0.0177372962607862,4
"coffee maker",180,0.0184563758389262,4
"coffee maker",184,0.0179769894534995,4
"coffee maker",188,0.0158197507190796,4
"coffee maker",192,0.0148609779482263,4
"coffee maker",196,0.0148609779482263,4
"coffee maker",200,0.0119846596356663,4
"coffee maker",204,0.0119846596356663,4
"coffee maker",208,0.0119846596356663,4
"coffee maker",212,0.0119846596356663,4
"coffee maker",216,0.0119846596356663,4
"coffee maker",220,0.0119846596356663,4
"coffee maker",224,0.0119846596356663,4
"coffee maker",228,0.0119846596356663,4
"coffee maker",232,0.0119846596356663,4
"coffee maker",236,0.0119846596356663,4
"coffee maker",240,0.0119846596356663,4
"coffee maker",244,0.0119846596356663,4
"coffee maker",248,0.0119846596356663,4
"coffee maker",252,0.00647171620325983,4
"coffee maker",256,0.00671140939597316,4
"coffee maker",260,0.0062320230105465,4
"coffee maker",264,0.00647171620325983,4
"coffee maker",268,0.0062320230105465,4
"headphones",0,0,4
"headphones",6,0.00886449978894048,4
"headphones",12,0.00886449978894048,4
"headphones",18,0.00886449978894048,4
"headphones",24,0.0101308569016463,4
"headphones",30,0.0211059518784297,4
"headphones",36,0.0211059518784297,4
"headphones",42,0.0211059518784297,4
"headphones",48,0.0211059518784297,4
"headphones",54,0.0320810468552132,4
"headphones",60,0.0337695230054876,4
"headphones",66,0.033347403967919,4
"headphones",72,0.0341916420430561,4
"headphones",78,0.0325031658927818,4
"headphones",84,0.0337695230054876,4
"headphones",90,0.033347403967919,4
"headphones",96,0.033347403967919,4
"headphones",102,0.0211059518784297,4
"headphones",108,0.0211059518784297,4
"headphones",114,0.0211059518784297,4
"headphones",120,0.0211059518784297,4
"headphones",126,0.0211059518784297,4
"headphones",132,0.0211059518784297,4
"headphones",138,0.0211059518784297,4
"headphones",144,0.0211059518784297,4
"headphones",150,0.0211059518784297,4
"headphones",156,0.0202617138032925,4
"headphones",162,0.0211059518784297,4
"headphones",168,0.0211059518784297,4
"headphones",174,0.0211059518784297,4
"headphones",180,0.0211059518784297,4
"headphones",186,0.0211059518784297,4
"headphones",192,0.0211059518784297,4
"headphones",198,0.0211059518784297,4
"headphones",204,0.0211059518784297,4
"headphones",210,0.0211059518784297,4
"headphones",216,0.0211059518784297,4
"headphones",222,0.0211059518784297,4
"headphones",228,0.0211059518784297,4
"headphones",234,0.0211059518784297,4
"headphones",240,0.0198395947657239,4
"headphones",246,0.0194174757281553,4
"headphones",252,0.0143520472773322,4
"headphones",258,0.00970873786407767,4
"headphones",264,0.00970873786407767,4
"headphones",270,0.00970873786407767,4
"headphones",276,0.00970873786407767,4
"headphones",282,0.0105529759392149,4
"headphones",288,0.0105529759392149,4
"headphones",294,0.00928661882650907,4
"headphones",300,0.00126635711270578,4
"headphones",306,0.000844238075137189,4
"headphones",312,0.000422119037568594,4
"headphones",318,0.00126635711270578,4
"headphones",324,0.00126635711270578,4
"sweater",0,0.000537778972842162,4
"sweater",3,0.000537778972842162,4
"sweater",6,0.000537778972842162,4
"sweater",9,0.000537778972842162,4
"sweater",12,0.000268889486421081,4
"sweater",15,0.000537778972842162,4
"sweater",18,0.0069911266469481,4
"sweater",21,0.013444474321054,4
"sweater",24,0.013444474321054,4
"sweater",27,0.0196289325087389,4
"sweater",30,0.01989782199516,4
"sweater",33,0.0207044904544232,4
"sweater",36,0.0207044904544232,4
"sweater",39,0.0204356009680022,4
"sweater",42,0.0263511696692659,4
"sweater",45,0.0263511696692659,4
"sweater",48,0.0263511696692659,4
"sweater",51,0.0263511696692659,4
"sweater",54,0.0260822801828449,4
"sweater",57,0.026620059155687,4
"sweater",60,0.0263511696692659,4
"sweater",63,0.026620059155687,4
"sweater",66,0.0268889486421081,4
"sweater",69,0.026620059155687,4
"sweater",72,0.0263511696692659,4
"sweater",75,0.0209733799408443,4
"sweater",78,0.0215111589136865,4
"sweater",81,0.0207044904544232,4
"sweater",84,0.0177467061037913,4
"sweater",87,0.0180155955902124,4
"sweater",90,0.0190911535358967,4
"sweater",93,0.0190911535358967,4
"sweater",96,0.0193600430223178,4
"sweater",99,0.0196289325087389,4
"sweater",102,0.013444474321054,4
"sweater",105,0.013444474321054,4
"sweater",108,0.013444474321054,4
"sweater",111,0.013444474321054,4
"sweater",114,0.013444474321054,4
"sweater",117,0.013444474321054,4
"sweater",120,0.013444474321054,4
"sweater",123,0.013444474321054,4
"sweater",126,0.013444474321054,4
"sweater",129,0.013444474321054,4
"sweater",132,0.013444474321054,4
"sweater",135,0.013444474321054,4
"sweater",138,0.013444474321054,4
"sweater",141,0.013444474321054,4
"sweater",144,0.013444474321054,4
"sweater",147,0.013444474321054,4
"sweater",150,0.013444474321054,4
"sweater",153,0.013444474321054,4
"sweater",156,0.00941113202473783,4
"sweater",159,0.00806668459263243,4
"sweater",162,0.00806668459263243,4
"sweater",165,0.00752890561979027,4
"sweater",168,0.00726001613336919,4
"sweater",171,0.00672223716052702,4
"sweater",174,0.00510890024200054,4
"sweater",177,0.00591556870126378,4
"sweater",180,0.00591556870126378,4
"sweater",183,0.00645334767410594,4
"sweater",186,0.00672223716052702,4
"sweater",189,0.00645334767410594,4
"sweater",192,0.00645334767410594,4
"sweater",195,0.00645334767410594,4
"sweater",198,0.00591556870126378,4
"sweater",201,0.0056466792148427,4
"sweater",204,0.00618445818768486,4
"sweater",207,0.00537778972842162,4
"sweater",210,0.00672223716052702,4
"sweater",213,0.00591556870126378,4
"sweater",216,0.00591556870126378,4
"sweater",219,0.00672223716052702,4
"sweater",222,0.0056466792148427,4
"sweater",225,0.000537778972842162,4
"sweater",228,0.000537778972842162,4
"sweater",231,0.000537778972842162,4
"sweater",234,0.000268889486421081,4
"sweater",237,0.000268889486421081,4
"laptop",0,0,5
"laptop",50,0,5
"laptop",100,0.0082135523613963,5
"laptop",150,0.0082135523613963,5
"laptop",200,0.0188911704312115,5
"laptop",250,0.0238193018480493,5
"laptop",300,0.0303901437371663,5
"laptop",350,0.0410677618069815,5
"laptop",400,0.0291581108829569,5
"laptop",450,0.0295687885010267,5
"laptop",500,0.0291581108829569,5
"laptop",550,0.0287474332648871,5
"laptop",600,0.0291581108829569,5
"laptop",650,0.0291581108829569,5
"laptop",700,0.0287474332648871,5
"laptop",750,0.0287474332648871,5
"laptop",800,0.0279260780287474,5
"laptop",850,0.0283367556468172,5
"laptop",900,0.0349075975359343,5
"laptop",950,0.0410677618069815,5
"laptop",1000,0.0295687885010267,5
"laptop",1050,0.0279260780287474,5
"laptop",1100,0.0275154004106776,5
"laptop",1150,0.0262833675564682,5
"laptop",1200,0.026694045174538,5
"laptop",1250,0.026694045174538,5
"laptop",1300,0.026694045174538,5
"laptop",1350,0.0275154004106776,5
"laptop",1400,0.0254620123203285,5
"laptop",1450,0.0262833675564682,5
"laptop",1500,0.0279260780287474,5
"laptop",1550,0.0250513347022587,5
"laptop",1600,0.0205338809034908,5
"laptop",1650,0.0205338809034908,5
"laptop",1700,0.0143737166324435,5
"laptop",1750,0.0123203285420945,5
"laptop",1800,0.0119096509240246,5
"laptop",1850,0.0119096509240246,5
"laptop",1900,0.00985626283367556,5
"laptop",1950,0,5
"laptop",2000,0.0106776180698152,5
"laptop",2050,0.00903490759753593,5
"laptop",2100,0.0102669404517454,5
"laptop",2150,0.00903490759753593,5
"laptop",2200,0.00985626283367556,5
"laptop",2250,0.011088295687885,5
"laptop",2300,0.0102669404517454,5
"laptop",2350,0.00944558521560575,5
"laptop",2400,0,5
"laptop",2450,0,5
"watch",0,0.0297366185216652,5
"watch",50,0.0412064570943076,5
"watch",100,0.0424808836023789,5
"watch",150,0.0424808836023789,5
"watch",200,0.030161427357689,5
"watch",250,0.0318606627017842,5
"watch",300,0.0314358538657604,5
"watch",350,0.0310110450297366,5
"watch",400,0.0310110450297366,5
"watch",450,0.0305862361937128,5
"watch",500,0.0424808836023789,5
"watch",550,0.0318606627017842,5
"watch",600,0.0327102803738318,5
"watch",650,0.0318606627017842,5
"watch",700,0.0310110450297366,5
"watch",750,0.0288870008496177,5
"watch",800,0.0271877655055225,5
"watch",850,0.0254885301614274,5
"watch",900,0.0250637213254036,5
"watch",950,0.0284621920135939,5
"watch",1000,0.0288870008496177,5
"watch",1050,0.0293118096856415,5
"watch",1100,0.0293118096856415,5
"watch",1150,0.0293118096856415,5
"watch",1200,0.0293118096856415,5
"watch",1250,0.0293118096856415,5
"watch",1300,0.0284621920135939,5
"watch",1350,0.0203908241291419,5
"watch",1400,0.0203908241291419,5
"watch",1450,0.0203908241291419,5
"watch",1500,0.00892098555649957,5
"watch",1550,0.00892098555649957,5
"watch",1600,0.00892098555649957,5
"watch",1650,0.00849617672047579,5
"watch",1700,0.00849617672047579,5
"watch",1750,0.008071367884452,5
"watch",1800,0.00892098555649957,5
"watch",1850,0.00849617672047579,5
"watch",1900,0.00849617672047579,5
"watch",1950,0.0101954120645709,5
"watch",2000,0,5
"watch",2050,0,5
"watch",2100,0,5
"watch",2150,0,5
"watch",2200,0,5
"watch",2250,0,5
"watch",2300,0,5
"watch",2350,0,5
"watch",2400,0,5
"watch",2450,0,5
"watch",2500,0,5
"watch",2550,0,5
"watch",2600,0,5
"watch",2650,0,5
"watch",2700,0,5
"watch",2750,0,5
"watch",2800,0,5
"watch",2850,0,5
"watch",2900,0,5
"watch",2950,0,5
"headphones",0,0,5
"headphones",6,0,5
"headphones",12,0.016597510373444,5
"headphones",18,0.0182572614107884,5
"headphones",24,0.0564315352697095,5
"headphones",30,0.0572614107883817,5
"headphones",36,0.0580912863070539,5
"headphones",42,0.0614107883817427,5
"headphones",48,0.0647302904564315,5
"headphones",54,0.0655601659751037,5
"headphones",60,0.0614107883817427,5
"headphones",66,0.0614107883817427,5
"headphones",72,0.0622406639004149,5
"headphones",78,0.0614107883817427,5
"headphones",84,0.0605809128630705,5
"headphones",90,0.0622406639004149,5
"headphones",96,0.0639004149377593,5
"headphones",102,0.0224066390041494,5
"headphones",108,0.0240663900414938,5
"headphones",114,0.024896265560166,5
"headphones",120,0.0174273858921162,5
"headphones",126,0.0199170124481328,5
"headphones",132,0.020746887966805,5
"headphones",138,0.0199170124481328,5
"headphones",144,0.0182572614107884,5
"headphones",150,0.000829875518672199,5
"headphones",156,0,5
"headphones",162,0,5
"headphones",168,0,5
"headphones",174,0,5
"headphones",180,0,5
"headphones",186,0,5
"headphones",192,0,5
"headphones",198,0,5
"headphones",204,0,5
"headphones",210,0,5
"headphones",216,0,5
"headphones",222,0,5
"headphones",228,0,5
"headphones",234,0,5
"headphones",240,0,5
"headphones",246,0,5
"headphones",252,0,5
"headphones",258,0,5
"headphones",264,0,5
"headphones",270,0,5
"headphones",276,0,5
"headphones",282,0,5
"headphones",288,0,5
"headphones",294,0,5
"headphones",300,0,5
"headphones",306,0,5
"headphones",312,0,5
"headphones",318,0,5
"headphones",324,0,5
"coffee maker",0,0,5
"coffee maker",4,0,5
"coffee maker",8,0,5
"coffee maker",12,0,5
"coffee maker",16,0,5
"coffee maker",20,0,5
"coffee maker",24,0,5
"coffee maker",28,0,5
"coffee maker",32,0,5
"coffee maker",36,0,5
"coffee maker",40,0,5
"coffee maker",44,0,5
"coffee maker",48,0.00694444444444444,5
"coffee maker",52,0.00804093567251462,5
"coffee maker",56,0.00694444444444444,5
"coffee maker",60,0.00804093567251462,5
"coffee maker",64,0.00730994152046784,5
"coffee maker",68,0.00804093567251462,5
"coffee maker",72,0.00767543859649123,5
"coffee maker",76,0.0230263157894737,5
"coffee maker",80,0.0255847953216374,5
"coffee maker",84,0.0248538011695906,5
"coffee maker",88,0.0365497076023392,5
"coffee maker",92,0.0365497076023392,5
"coffee maker",96,0.0365497076023392,5
"coffee maker",100,0.0365497076023392,5
"coffee maker",104,0.0255847953216374,5
"coffee maker",108,0.025219298245614,5
"coffee maker",112,0.025219298245614,5
"coffee maker",116,0.0248538011695906,5
"coffee maker",120,0.0263157894736842,5
"coffee maker",124,0.0259502923976608,5
"coffee maker",128,0.025219298245614,5
"coffee maker",132,0.0259502923976608,5
"coffee maker",136,0.0263157894736842,5
"coffee maker",140,0.0255847953216374,5
"coffee maker",144,0.025219298245614,5
"coffee maker",148,0.0255847953216374,5
"coffee maker",152,0.0263157894736842,5
"coffee maker",156,0.0259502923976608,5
"coffee maker",160,0.0255847953216374,5
"coffee maker",164,0.0263157894736842,5
"coffee maker",168,0.0285087719298246,5
"coffee maker",172,0.0281432748538012,5
"coffee maker",176,0.0274122807017544,5
"coffee maker",180,0.0277777777777778,5
"coffee maker",184,0.0281432748538012,5
"coffee maker",188,0.027046783625731,5
"coffee maker",192,0.027046783625731,5
"coffee maker",196,0.0266812865497076,5
"coffee maker",200,0.00840643274853801,5
"coffee maker",204,0.00767543859649123,5
"coffee maker",208,0.00840643274853801,5
"coffee maker",212,0.00804093567251462,5
"coffee maker",216,0.00730994152046784,5
"coffee maker",220,0.00694444444444444,5
"coffee maker",224,0.00694444444444444,5
"coffee maker",228,0.00657894736842105,5
"coffee maker",232,0.00694444444444444,5
"coffee maker",236,0.00767543859649123,5
"coffee maker",240,0.00694444444444444,5
"coffee maker",244,0.00694444444444444,5
"coffee maker",248,0.00657894736842105,5
"coffee maker",252,0,5
"coffee maker",256,0,5
"coffee maker",260,0,5
"coffee maker",264,0,5
"coffee maker",268,0,5
"sweater",0,0,5
"sweater",3,0,5
"sweater",6,0,5
"sweater",9,0,5
"sweater",12,0,5
"sweater",15,0,5
"sweater",18,0,5
"sweater",21,0,5
"sweater",24,0.00720288115246098,5
"sweater",27,0.0129051620648259,5
"sweater",30,0.0183073229291717,5
"sweater",33,0.0189075630252101,5
"sweater",36,0.0207082833133253,5
"sweater",39,0.0210084033613445,5
"sweater",42,0.0213085234093637,5
"sweater",45,0.021608643457383,5
"sweater",48,0.0300120048019208,5
"sweater",51,0.0300120048019208,5
"sweater",54,0.0300120048019208,5
"sweater",57,0.0300120048019208,5
"sweater",60,0.0300120048019208,5
"sweater",63,0.0300120048019208,5
"sweater",66,0.0300120048019208,5
"sweater",69,0.0300120048019208,5
"sweater",72,0.0300120048019208,5
"sweater",75,0.0300120048019208,5
"sweater",78,0.0300120048019208,5
"sweater",81,0.0300120048019208,5
"sweater",84,0.0300120048019208,5
"sweater",87,0.0300120048019208,5
"sweater",90,0.0300120048019208,5
"sweater",93,0.0297118847539016,5
"sweater",96,0.0300120048019208,5
"sweater",99,0.0300120048019208,5
"sweater",102,0.0300120048019208,5
"sweater",105,0.0300120048019208,5
"sweater",108,0.0300120048019208,5
"sweater",111,0.0300120048019208,5
"sweater",114,0.0300120048019208,5
"sweater",117,0.0228091236494598,5
"sweater",120,0.00720288115246098,5
"sweater",123,0.0078031212484994,5
"sweater",126,0.0078031212484994,5
"sweater",129,0.00810324129651861,5
"sweater",132,0.00870348139255702,5
"sweater",135,0.00870348139255702,5
"sweater",138,0.00870348139255702,5
"sweater",141,0.00810324129651861,5
"sweater",144,0.00840336134453782,5
"sweater",147,0.00870348139255702,5
"sweater",150,0.00660264105642257,5
"sweater",153,0.00720288115246098,5
"sweater",156,0.00690276110444178,5
"sweater",159,0.00600240096038415,5
"sweater",162,0.00720288115246098,5
"sweater",165,0.00480192076830732,5
"sweater",168,0.00540216086434574,5
"sweater",171,0.00570228091236495,5
"sweater",174,0.00660264105642257,5
"sweater",177,0.00660264105642257,5
"sweater",180,0,5
"sweater",183,0,5
"sweater",186,0,5
"sweater",189,0,5
"sweater",192,0,5
"sweater",195,0,5
"sweater",198,0,5
"sweater",201,0,5
"sweater",204,0,5
"sweater",207,0,5
"sweater",210,0,5
"sweater",213,0,5
"sweater",216,0,5
"sweater",219,0,5
"sweater",222,0,5
"sweater",225,0,5
"sweater",228,0,5
"sweater",231,0,5
"sweater",234,0,5
"sweater",237,0,5
"headphones",0,0.0260416666666667,6
"headphones",6,0.0390625,6
"headphones",12,0.040625,6
"headphones",18,0.040625,6
"headphones",24,0.0395833333333333,6
"headphones",30,0.0197916666666667,6
"headphones",36,0.0208333333333333,6
"headphones",42,0.0223958333333333,6
"headphones",48,0.00364583333333333,6
"headphones",54,0,6
"headphones",60,0.0260416666666667,6
"headphones",66,0.0135416666666667,6
"headphones",72,0.0135416666666667,6
"headphones",78,0.0109375,6
"headphones",84,0.0390625,6
"headphones",90,0.0411458333333333,6
"headphones",96,0.0401041666666667,6
"headphones",102,0.0125,6
"headphones",108,0.0109375,6
"headphones",114,0.00989583333333333,6
"headphones",120,0.0395833333333333,6
"headphones",126,0.0260416666666667,6
"headphones",132,0.0260416666666667,6
"headphones",138,0.0260416666666667,6
"headphones",144,0.0130208333333333,6
"headphones",150,0.0119791666666667,6
"headphones",156,0.0119791666666667,6
"headphones",162,0.0130208333333333,6
"headphones",168,0.0125,6
"headphones",174,0.00989583333333333,6
"headphones",180,0.0145833333333333,6
"headphones",186,0.0104166666666667,6
"headphones",192,0.0109375,6
"headphones",198,0.0125,6
"headphones",204,0.0390625,6
"headphones",210,0.0395833333333333,6
"headphones",216,0.0411458333333333,6
"headphones",222,0.0385416666666667,6
"headphones",228,0,6
"headphones",234,0,6
"headphones",240,0.0260416666666667,6
"headphones",246,0.0385416666666667,6
"headphones",252,0.0260416666666667,6
"headphones",258,0.00104166666666667,6
"headphones",264,0.028125,6
"headphones",270,0.00208333333333333,6
"headphones",276,0,6
"headphones",282,0.0015625,6
"headphones",288,0.0015625,6
"headphones",294,0.000520833333333333,6
"headphones",300,0.0015625,6
"headphones",306,0.00208333333333333,6
"headphones",312,0.0015625,6
"headphones",318,0.00104166666666667,6
"headphones",324,0.00104166666666667,6
"laptop",0,0.00133868808567604,6
"laptop",50,0.000669344042838019,6
"laptop",100,0.00133868808567604,6
"laptop",150,0.00200803212851406,6
"laptop",200,0.000669344042838019,6
"laptop",250,0.000669344042838019,6
"laptop",300,0,6
"laptop",350,0.0147255689424364,6
"laptop",400,0.0374832663989291,6
"laptop",450,0.0374832663989291,6
"laptop",500,0.0495314591700134,6
"laptop",550,0.0502008032128514,6
"laptop",600,0.0495314591700134,6
"laptop",650,0.0522088353413655,6
"laptop",700,0.0508701472556894,6
"laptop",750,0.0535475234270415,6
"laptop",800,0.0535475234270415,6
"laptop",850,0.0542168674698795,6
"laptop",900,0.0535475234270415,6
"laptop",950,0.0528781793842035,6
"laptop",1000,0.0468540829986613,6
"laptop",1050,0.0548862115127175,6
"laptop",1100,0.0535475234270415,6
"laptop",1150,0.0535475234270415,6
"laptop",1200,0.0548862115127175,6
"laptop",1250,0.0174029451137885,6
"laptop",1300,0.0133868808567604,6
"laptop",1350,0.0113788487282463,6
"laptop",1400,0.0153949129852744,6
"laptop",1450,0.0194109772423025,6
"laptop",1500,0.00200803212851406,6
"laptop",1550,0.00133868808567604,6
"laptop",1600,0.00133868808567604,6
"laptop",1650,0.00200803212851406,6
"laptop",1700,0.00200803212851406,6
"laptop",1750,0.00200803212851406,6
"laptop",1800,0.00133868808567604,6
"laptop",1850,0.00200803212851406,6
"laptop",1900,0.000669344042838019,6
"laptop",1950,0.00133868808567604,6
"laptop",2000,0.00200803212851406,6
"laptop",2050,0.00267737617135208,6
"laptop",2100,0.00200803212851406,6
"laptop",2150,0.00200803212851406,6
"laptop",2200,0.00133868808567604,6
"laptop",2250,0.00267737617135208,6
"laptop",2300,0.00200803212851406,6
"laptop",2350,0.00401606425702811,6
"laptop",2400,0.00401606425702811,6
"laptop",2450,0.00401606425702811,6
"sweater",0,0.00184246890833717,6
"sweater",3,0.000921234454168586,6
"sweater",6,0.0115154306771073,6
"sweater",9,0.0336250575771534,6
"sweater",12,0.0340856748042377,6
"sweater",15,0.0340856748042377,6
"sweater",18,0.0331644403500691,6
"sweater",21,0.0313219714417319,6
"sweater",24,0.0446798710271764,6
"sweater",27,0.0446798710271764,6
"sweater",30,0.0442192538000921,6
"sweater",33,0.0437586365730078,6
"sweater",36,0.0442192538000921,6
"sweater",39,0.0442192538000921,6
"sweater",42,0.0446798710271764,6
"sweater",45,0.0446798710271764,6
"sweater",48,0.0442192538000921,6
"sweater",51,0.0446798710271764,6
"sweater",54,0.0359281437125748,6
"sweater",57,0.0373099953938277,6
"sweater",60,0.0239520958083832,6
"sweater",63,0.00230308613542146,6
"sweater",66,0.00230308613542146,6
"sweater",69,0.00138185168125288,6
"sweater",72,0.00138185168125288,6
"sweater",75,0.000921234454168586,6
"sweater",78,0.000460617227084293,6
"sweater",81,0.00138185168125288,6
"sweater",84,0.00138185168125288,6
"sweater",87,0.00138185168125288,6
"sweater",90,0.000921234454168586,6
"sweater",93,0.00184246890833717,6
"sweater",96,0,6
"sweater",99,0,6
"sweater",102,0.034546292031322,6
"sweater",105,0.0230308613542146,6
"sweater",108,0.0230308613542146,6
"sweater",111,0.0230308613542146,6
"sweater",114,0.0230308613542146,6
"sweater",117,0.0280976508521419,6
"sweater",120,0.034546292031322,6
"sweater",123,0.000921234454168586,6
"sweater",126,0.00184246890833717,6
"sweater",129,0.00138185168125288,6
"sweater",132,0.000921234454168586,6
"sweater",135,0.000921234454168586,6
"sweater",138,0.000921234454168586,6
"sweater",141,0.00184246890833717,6
"sweater",144,0.00276370336250576,6
"sweater",147,0.0221096269000461,6
"sweater",150,0.00138185168125288,6
"sweater",153,0.00184246890833717,6
"sweater",156,0.00138185168125288,6
"sweater",159,0.000921234454168586,6
"sweater",162,0.00138185168125288,6
"sweater",165,0.000921234454168586,6
"sweater",168,0.000921234454168586,6
"sweater",171,0.00138185168125288,6
"sweater",174,0.000921234454168586,6
"sweater",177,0.000921234454168586,6
"sweater",180,0.00138185168125288,6
"sweater",183,0.00138185168125288,6
"sweater",186,0.00138185168125288,6
"sweater",189,0.00230308613542146,6
"sweater",192,0.00138185168125288,6
"sweater",195,0.00138185168125288,6
"sweater",198,0.00230308613542146,6
"sweater",201,0.00184246890833717,6
"sweater",204,0.00138185168125288,6
"sweater",207,0.00184246890833717,6
"sweater",210,0.00184246890833717,6
"sweater",213,0.00138185168125288,6
"sweater",216,0.00138185168125288,6
"sweater",219,0.00138185168125288,6
"sweater",222,0.00138185168125288,6
"sweater",225,0.000921234454168586,6
"sweater",228,0.000460617227084293,6
"sweater",231,0.000921234454168586,6
"sweater",234,0.000921234454168586,6
"sweater",237,0.000460617227084293,6
"watch",0,0.0256136606189968,6
"watch",50,0.0832443970117396,6
"watch",100,0.0843116328708645,6
"watch",150,0.0864461045891142,6
"watch",200,0.0853788687299893,6
"watch",250,0.0875133404482391,6
"watch",300,0.0533617929562433,6
"watch",350,0.0533617929562433,6
"watch",400,0.0533617929562433,6
"watch",450,0.0533617929562433,6
"watch",500,0.0533617929562433,6
"watch",550,0.0234791889007471,6
"watch",600,0.0213447171824973,6
"watch",650,0.0213447171824973,6
"watch",700,0.0032017075773746,6
"watch",750,0.00106723585912487,6
"watch",800,0.00106723585912487,6
"watch",850,0.00106723585912487,6
"watch",900,0.00426894343649947,6
"watch",950,0.00213447171824973,6
"watch",1000,0.0245464247598719,6
"watch",1050,0.0234791889007471,6
"watch",1100,0.0224119530416222,6
"watch",1150,0.0202774813233725,6
"watch",1200,0.00213447171824973,6
"watch",1250,0.0032017075773746,6
"watch",1300,0.00213447171824973,6
"watch",1350,0.0032017075773746,6
"watch",1400,0.0032017075773746,6
"watch",1450,0.0032017075773746,6
"watch",1500,0.0245464247598719,6
"watch",1550,0.00426894343649947,6
"watch",1600,0.00426894343649947,6
"watch",1650,0.0032017075773746,6
"watch",1700,0.00106723585912487,6
"watch",1750,0.00106723585912487,6
"watch",1800,0.00213447171824973,6
"watch",1850,0.0032017075773746,6
"watch",1900,0.00106723585912487,6
"watch",1950,0.00213447171824973,6
"watch",2000,0.00213447171824973,6
"watch",2050,0.00106723585912487,6
"watch",2100,0.0032017075773746,6
"watch",2150,0.0032017075773746,6
"watch",2200,0.0032017075773746,6
"watch",2250,0.00106723585912487,6
"watch",2300,0.00106723585912487,6
"watch",2350,0.00106723585912487,6
"watch",2400,0.0032017075773746,6
"watch",2450,0.00213447171824973,6
"watch",2500,0.00213447171824973,6
"watch",2550,0.00213447171824973,6
"watch",2600,0.00213447171824973,6
"watch",2650,0.00213447171824973,6
"watch",2700,0.0032017075773746,6
"watch",2750,0.0032017075773746,6
"watch",2800,0.00213447171824973,6
"watch",2850,0.00426894343649947,6
"watch",2900,0.00213447171824973,6
"watch",2950,0.00213447171824973,6
"coffee maker",0,0.000661229887590919,6
"coffee maker",4,0.000881639850121226,6
"coffee maker",8,0.000661229887590919,6
"coffee maker",12,0.00639188891337888,6
"coffee maker",16,0.00573065902578797,6
"coffee maker",20,0.0130041877892881,6
"coffee maker",24,0.0138858276394093,6
"coffee maker",28,0.013665417676879,6
"coffee maker",32,0.0130041877892881,6
"coffee maker",36,0.0132245977518184,6
"coffee maker",40,0.0163103372272427,6
"coffee maker",44,0.016530747189773,6
"coffee maker",48,0.0167511571523033,6
"coffee maker",52,0.0169715671148336,6
"coffee maker",56,0.0169715671148336,6
"coffee maker",60,0.0176327970024245,6
"coffee maker",64,0.0180736169274851,6
"coffee maker",68,0.0180736169274851,6
"coffee maker",72,0.0182940268900154,6
"coffee maker",76,0.0180736169274851,6
"coffee maker",80,0.0158695173021821,6
"coffee maker",84,0.0154286973771214,6
"coffee maker",88,0.0149878774520608,6
"coffee maker",92,0.0211593564029094,6
"coffee maker",96,0.0213797663654397,6
