type,param,property,category,val,prob
S1,1850,11,laptop,0.8297330842154549,0.0020000000000000013
S1,900,11,laptop,0.6786564097062315,0.0020000000000000013
S1,350,11,laptop,0.3907570273092395,0.0020000000000000013
S1,600,11,laptop,0.5555896660534996,0.0020000000000000013
S1,1250,11,laptop,0.7730668001135335,0.0020000000000000013
Inductive,1295,11,laptop,0.1164211826423082,0.0020000000000000013
Inductive,1850,11,laptop,0.023168551795312388,0.0020000000000000013
Inductive,185,11,laptop,0.5214766262868556,0.0020000000000000013
Inductive,18.5,11,laptop,0.5951875493020721,0.0020000000000000013
Inductive,925,11,laptop,0.22091372040408067,0.0020000000000000013
price_prior,mu,NA,laptop,6.878234478524181,0.0020000000000000013
price_prior,sigma,NA,laptop,0.6665188410437664,0.0020000000000000013
S1,57,11,sweater,0.6380641986329866,0.0020000000000000013
S1,87,11,sweater,0.7669891039120517,0.0020000000000000013
S1,36,11,sweater,0.4846942266202091,0.0020000000000000013
S1,18,11,sweater,0.30045593094597106,0.0020000000000000013
S1,150,11,sweater,0.84037658937403,0.0020000000000000013
Inductive,119.7,11,sweater,0.09736921261349706,0.0020000000000000013
Inductive,17.1,11,sweater,0.5251253011143182,0.0020000000000000013
Inductive,1.71,11,sweater,0.6165548827827063,0.0020000000000000013
Inductive,85.5,11,sweater,0.19946345918312897,0.0020000000000000013
Inductive,171,11,sweater,0,0.0020000000000000013
price_prior,mu,NA,sweater,4.204528460252613,0.0020000000000000013
price_prior,sigma,NA,sweater,0.9109843669344628,0.0020000000000000013
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0004999999999999998
global_param,sigbin,NA,NA,0.012868006916343032,0.0004999999999999998
global_param,cost,NA,NA,0.017085986401587226,0.0004999999999999998
S1,188,11,coffee maker,0.8334920043871616,0.0004999999999999998
S1,84,11,coffee maker,0.6639727739162412,0.0004999999999999998
S1,124,11,coffee maker,0.772855554114985,0.0004999999999999998
S1,52,11,coffee maker,0.511093249687419,0.0004999999999999998
S1,24,11,coffee maker,0.3111210007060792,0.0004999999999999998
Inductive,20,11,coffee maker,0.5286071646883591,0.0004999999999999998
Inductive,2,11,coffee maker,0.6092908587772061,0.0004999999999999998
Inductive,140,11,coffee maker,0.11923155593050011,0.0004999999999999998
Inductive,100,11,coffee maker,0.2267104954981321,0.0004999999999999998
Inductive,200,11,coffee maker,0.01068915261201358,0.0004999999999999998
price_prior,mu,NA,coffee maker,4.53016419484673,0.0004999999999999998
price_prior,sigma,NA,coffee maker,0.8778199583913651,0.0004999999999999998
S1,100,11,watch,0.18898060703226902,0.0004999999999999998
S1,2000,11,watch,0.8823062668496625,0.0004999999999999998
S1,900,11,watch,0.795457239905562,0.0004999999999999998
S1,450,11,watch,0.5984945461909068,0.0004999999999999998
S1,250,11,watch,0.3820651863114834,0.0004999999999999998
Inductive,240,11,watch,0.5421641634279953,0.0004999999999999998
Inductive,1200,11,watch,0.17884969613910934,0.0004999999999999998
Inductive,1680,11,watch,0.0799678665068357,0.0004999999999999998
Inductive,2400,11,watch,0,0.0004999999999999998
Inductive,24,11,watch,0.6635273535497216,0.0004999999999999998
price_prior,mu,NA,watch,6.207514219418475,0.0004999999999999998
price_prior,sigma,NA,watch,1.267565082170395,0.0004999999999999998
S1,144,11,headphones,0.7747175342667438,0.0004999999999999998
S1,234,11,headphones,0.8410748951396999,0.0004999999999999998
S1,24,11,headphones,0.2848362289216639,0.0004999999999999998
S1,96,11,headphones,0.6569532063364778,0.0004999999999999998
S1,60,11,headphones,0.4977714860706953,0.0004999999999999998
Inductive,180.6,11,headphones,0.10928533039121086,0.0004999999999999998
Inductive,129,11,headphones,0.21505718841361995,0.0004999999999999998
Inductive,25.8,11,headphones,0.5289174026782258,0.0004999999999999998
Inductive,258,11,headphones,0,0.0004999999999999998
Inductive,2.58,11,headphones,0.6173843611993334,0.0004999999999999998
price_prior,mu,NA,headphones,4.656053787889494,0.0004999999999999998
price_prior,sigma,NA,headphones,0.932076071570084,0.0004999999999999998
S1,1850,11,laptop,0.8297330842154549,0.0004999999999999998
S1,900,11,laptop,0.6786564097062315,0.0004999999999999998
S1,350,11,laptop,0.3907570273092395,0.0004999999999999998
S1,600,11,laptop,0.5555896660534996,0.0004999999999999998
S1,1250,11,laptop,0.7730668001135335,0.0004999999999999998
Inductive,1295,11,laptop,0.1164211826423082,0.0004999999999999998
Inductive,1850,11,laptop,0.023168551795312388,0.0004999999999999998
Inductive,185,11,laptop,0.5214766262868556,0.0004999999999999998
Inductive,18.5,11,laptop,0.5951875493020721,0.0004999999999999998
Inductive,925,11,laptop,0.22091372040408067,0.0004999999999999998
price_prior,mu,NA,laptop,6.878234478524181,0.0004999999999999998
price_prior,sigma,NA,laptop,0.6665188410437664,0.0004999999999999998
S1,57,11,sweater,0.6451211190674335,0.0004999999999999998
S1,87,11,sweater,0.772428831142427,0.0004999999999999998
S1,36,11,sweater,0.49236240684644206,0.0004999999999999998
S1,18,11,sweater,0.3069455444069108,0.0004999999999999998
S1,150,11,sweater,0.8444505160562716,0.0004999999999999998
Inductive,119.7,11,sweater,0.09538963895026042,0.0004999999999999998
Inductive,17.1,11,sweater,0.5254971151279008,0.0004999999999999998
Inductive,1.71,11,sweater,0.6189622456151221,0.0004999999999999998
Inductive,85.5,11,sweater,0.1966268383250965,0.0004999999999999998
Inductive,171,11,sweater,0,0.0004999999999999998
price_prior,mu,NA,sweater,4.169395117738469,0.0004999999999999998
price_prior,sigma,NA,sweater,0.9109843669344628,0.0004999999999999998
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0009999999999999996
global_param,sigbin,NA,NA,0.012868006916343032,0.0009999999999999996
global_param,cost,NA,NA,0.017085986401587226,0.0009999999999999996
S1,188,11,coffee maker,0.83622898484242,0.0009999999999999996
S1,84,11,coffee maker,0.66838760652655,0.0009999999999999996
S1,124,11,coffee maker,0.7763217673165358,0.0009999999999999996
S1,52,11,coffee maker,0.5160526761459788,0.0009999999999999996
S1,24,11,coffee maker,0.31539175581166035,0.0009999999999999996
Inductive,20,11,coffee maker,0.5291097984666143,0.0009999999999999996
Inductive,2,11,coffee maker,0.6109507546936241,0.0009999999999999996
Inductive,140,11,coffee maker,0.11771919120815252,0.0009999999999999996
Inductive,100,11,coffee maker,0.22488832039448753,0.0009999999999999996
Inductive,200,11,coffee maker,0.01051749232583622,0.0009999999999999996
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0009999999999999996
price_prior,sigma,NA,coffee maker,0.8778199583913651,0.0009999999999999996
S1,100,11,watch,0.18898060703226902,0.0009999999999999996
S1,2000,11,watch,0.8823062668496625,0.0009999999999999996
S1,900,11,watch,0.795457239905562,0.0009999999999999996
S1,450,11,watch,0.5984945461909068,0.0009999999999999996
S1,250,11,watch,0.3820651863114834,0.0009999999999999996
Inductive,240,11,watch,0.5421641634279953,0.0009999999999999996
Inductive,1200,11,watch,0.17884969613910934,0.0009999999999999996
Inductive,1680,11,watch,0.0799678665068357,0.0009999999999999996
Inductive,2400,11,watch,0,0.0009999999999999996
Inductive,24,11,watch,0.6635273535497216,0.0009999999999999996
price_prior,mu,NA,watch,6.207514219418475,0.0009999999999999996
price_prior,sigma,NA,watch,1.267565082170395,0.0009999999999999996
S1,144,11,headphones,0.7747175342667438,0.0009999999999999996
S1,234,11,headphones,0.8410748951396999,0.0009999999999999996
S1,24,11,headphones,0.2848362289216639,0.0009999999999999996
S1,96,11,headphones,0.6569532063364778,0.0009999999999999996
S1,60,11,headphones,0.4977714860706953,0.0009999999999999996
Inductive,180.6,11,headphones,0.10928533039121086,0.0009999999999999996
Inductive,129,11,headphones,0.21505718841361995,0.0009999999999999996
Inductive,25.8,11,headphones,0.5289174026782258,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6173843611993334,0.0009999999999999996
price_prior,mu,NA,headphones,4.656053787889494,0.0009999999999999996
price_prior,sigma,NA,headphones,0.932076071570084,0.0009999999999999996
S1,1850,11,laptop,0.8297330842154549,0.0009999999999999996
S1,900,11,laptop,0.6786564097062315,0.0009999999999999996
S1,350,11,laptop,0.3907570273092395,0.0009999999999999996
S1,600,11,laptop,0.5555896660534996,0.0009999999999999996
S1,1250,11,laptop,0.7730668001135335,0.0009999999999999996
Inductive,1295,11,laptop,0.1164211826423082,0.0009999999999999996
Inductive,1850,11,laptop,0.023168551795312388,0.0009999999999999996
Inductive,185,11,laptop,0.5214766262868556,0.0009999999999999996
Inductive,18.5,11,laptop,0.5951875493020721,0.0009999999999999996
Inductive,925,11,laptop,0.22091372040408067,0.0009999999999999996
price_prior,mu,NA,laptop,6.878234478524181,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6665188410437664,0.0009999999999999996
S1,57,11,sweater,0.6451211190674335,0.0009999999999999996
S1,87,11,sweater,0.772428831142427,0.0009999999999999996
S1,36,11,sweater,0.49236240684644206,0.0009999999999999996
S1,18,11,sweater,0.3069455444069108,0.0009999999999999996
S1,150,11,sweater,0.8444505160562716,0.0009999999999999996
Inductive,119.7,11,sweater,0.09538963895026042,0.0009999999999999996
Inductive,17.1,11,sweater,0.5254971151279008,0.0009999999999999996
Inductive,1.71,11,sweater,0.6189622456151221,0.0009999999999999996
Inductive,85.5,11,sweater,0.1966268383250965,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.169395117738469,0.0009999999999999996
price_prior,sigma,NA,sweater,0.9109843669344628,0.0009999999999999996
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0009999999999999996
global_param,sigbin,NA,NA,0.012868006916343032,0.0009999999999999996
global_param,cost,NA,NA,0.017085986401587226,0.0009999999999999996
S1,188,11,coffee maker,0.83622898484242,0.0009999999999999996
S1,84,11,coffee maker,0.66838760652655,0.0009999999999999996
S1,124,11,coffee maker,0.7763217673165358,0.0009999999999999996
S1,52,11,coffee maker,0.5160526761459788,0.0009999999999999996
S1,24,11,coffee maker,0.31539175581166035,0.0009999999999999996
Inductive,20,11,coffee maker,0.5291097984666143,0.0009999999999999996
Inductive,2,11,coffee maker,0.6109507546936241,0.0009999999999999996
Inductive,140,11,coffee maker,0.11771919120815252,0.0009999999999999996
Inductive,100,11,coffee maker,0.22488832039448753,0.0009999999999999996
Inductive,200,11,coffee maker,0.01051749232583622,0.0009999999999999996
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0009999999999999996
price_prior,sigma,NA,coffee maker,0.8778199583913651,0.0009999999999999996
S1,100,11,watch,0.19026021622044112,0.0009999999999999996
S1,2000,11,watch,0.8831682423203928,0.0009999999999999996
S1,900,11,watch,0.7968088031114245,0.0009999999999999996
S1,450,11,watch,0.6004939393514285,0.0009999999999999996
S1,250,11,watch,0.3840331154844546,0.0009999999999999996
Inductive,240,11,watch,0.54027218978337,0.0009999999999999996
Inductive,1200,11,watch,0.1754961191638547,0.0009999999999999996
Inductive,1680,11,watch,0.07801949378385441,0.0009999999999999996
Inductive,2400,11,watch,0,0.0009999999999999996
Inductive,24,11,watch,0.6626328940045932,0.0009999999999999996
price_prior,mu,NA,watch,6.207514219418475,0.0009999999999999996
price_prior,sigma,NA,watch,1.2418543593719245,0.0009999999999999996
S1,144,11,headphones,0.7747175342667438,0.0009999999999999996
S1,234,11,headphones,0.8410748951396999,0.0009999999999999996
S1,24,11,headphones,0.2848362289216639,0.0009999999999999996
S1,96,11,headphones,0.6569532063364778,0.0009999999999999996
S1,60,11,headphones,0.4977714860706953,0.0009999999999999996
Inductive,180.6,11,headphones,0.10928533039121086,0.0009999999999999996
Inductive,129,11,headphones,0.21505718841361995,0.0009999999999999996
Inductive,25.8,11,headphones,0.5289174026782258,0.0009999999999999996
Inductive,258,11,headphones,0,0.0009999999999999996
Inductive,2.58,11,headphones,0.6173843611993334,0.0009999999999999996
price_prior,mu,NA,headphones,4.656053787889494,0.0009999999999999996
price_prior,sigma,NA,headphones,0.932076071570084,0.0009999999999999996
S1,1850,11,laptop,0.8297330842154549,0.0009999999999999996
S1,900,11,laptop,0.6786564097062315,0.0009999999999999996
S1,350,11,laptop,0.3907570273092395,0.0009999999999999996
S1,600,11,laptop,0.5555896660534996,0.0009999999999999996
S1,1250,11,laptop,0.7730668001135335,0.0009999999999999996
Inductive,1295,11,laptop,0.1164211826423082,0.0009999999999999996
Inductive,1850,11,laptop,0.023168551795312388,0.0009999999999999996
Inductive,185,11,laptop,0.5214766262868556,0.0009999999999999996
Inductive,18.5,11,laptop,0.5951875493020721,0.0009999999999999996
Inductive,925,11,laptop,0.22091372040408067,0.0009999999999999996
price_prior,mu,NA,laptop,6.878234478524181,0.0009999999999999996
price_prior,sigma,NA,laptop,0.6665188410437664,0.0009999999999999996
S1,57,11,sweater,0.6451211190674335,0.0009999999999999996
S1,87,11,sweater,0.772428831142427,0.0009999999999999996
S1,36,11,sweater,0.49236240684644206,0.0009999999999999996
S1,18,11,sweater,0.3069455444069108,0.0009999999999999996
S1,150,11,sweater,0.8444505160562716,0.0009999999999999996
Inductive,119.7,11,sweater,0.09538963895026042,0.0009999999999999996
Inductive,17.1,11,sweater,0.5254971151279008,0.0009999999999999996
Inductive,1.71,11,sweater,0.6189622456151221,0.0009999999999999996
Inductive,85.5,11,sweater,0.1966268383250965,0.0009999999999999996
Inductive,171,11,sweater,0,0.0009999999999999996
price_prior,mu,NA,sweater,4.169395117738469,0.0009999999999999996
price_prior,sigma,NA,sweater,0.9109843669344628,0.0009999999999999996
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0015000000000000002
global_param,sigbin,NA,NA,0.012868006916343032,0.0015000000000000002
global_param,cost,NA,NA,0.017085986401587226,0.0015000000000000002
S1,188,11,coffee maker,0.83622898484242,0.0015000000000000002
S1,84,11,coffee maker,0.66838760652655,0.0015000000000000002
S1,124,11,coffee maker,0.7763217673165358,0.0015000000000000002
S1,52,11,coffee maker,0.5160526761459788,0.0015000000000000002
S1,24,11,coffee maker,0.31539175581166035,0.0015000000000000002
Inductive,20,11,coffee maker,0.5291097984666143,0.0015000000000000002
Inductive,2,11,coffee maker,0.6109507546936241,0.0015000000000000002
Inductive,140,11,coffee maker,0.11771919120815252,0.0015000000000000002
Inductive,100,11,coffee maker,0.22488832039448753,0.0015000000000000002
Inductive,200,11,coffee maker,0.01051749232583622,0.0015000000000000002
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0015000000000000002
price_prior,sigma,NA,coffee maker,0.8778199583913651,0.0015000000000000002
S1,100,11,watch,0.19026021622044112,0.0015000000000000002
S1,2000,11,watch,0.8831682423203928,0.0015000000000000002
S1,900,11,watch,0.7968088031114245,0.0015000000000000002
S1,450,11,watch,0.6004939393514285,0.0015000000000000002
S1,250,11,watch,0.3840331154844546,0.0015000000000000002
Inductive,240,11,watch,0.54027218978337,0.0015000000000000002
Inductive,1200,11,watch,0.1754961191638547,0.0015000000000000002
Inductive,1680,11,watch,0.07801949378385441,0.0015000000000000002
Inductive,2400,11,watch,0,0.0015000000000000002
Inductive,24,11,watch,0.6626328940045932,0.0015000000000000002
price_prior,mu,NA,watch,6.207514219418475,0.0015000000000000002
price_prior,sigma,NA,watch,1.2418543593719245,0.0015000000000000002
S1,144,11,headphones,0.7680182088976253,0.0015000000000000002
S1,234,11,headphones,0.8359309647529614,0.0015000000000000002
S1,24,11,headphones,0.27716137056322815,0.0015000000000000002
S1,96,11,headphones,0.6483414973114777,0.0015000000000000002
S1,60,11,headphones,0.4882763923372692,0.0015000000000000002
Inductive,180.6,11,headphones,0.11183275913335752,0.0015000000000000002
Inductive,129,11,headphones,0.21833430304774432,0.0015000000000000002
Inductive,25.8,11,headphones,0.5281356386355271,0.0015000000000000002
Inductive,258,11,headphones,0,0.0015000000000000002
Inductive,2.58,11,headphones,0.6142016420041023,0.0015000000000000002
price_prior,mu,NA,headphones,4.701335678835815,0.0015000000000000002
price_prior,sigma,NA,headphones,0.932076071570084,0.0015000000000000002
S1,1850,11,laptop,0.8297330842154549,0.0015000000000000002
S1,900,11,laptop,0.6786564097062315,0.0015000000000000002
S1,350,11,laptop,0.3907570273092395,0.0015000000000000002
S1,600,11,laptop,0.5555896660534996,0.0015000000000000002
S1,1250,11,laptop,0.7730668001135335,0.0015000000000000002
Inductive,1295,11,laptop,0.1164211826423082,0.0015000000000000002
Inductive,1850,11,laptop,0.023168551795312388,0.0015000000000000002
Inductive,185,11,laptop,0.5214766262868556,0.0015000000000000002
Inductive,18.5,11,laptop,0.5951875493020721,0.0015000000000000002
Inductive,925,11,laptop,0.22091372040408067,0.0015000000000000002
price_prior,mu,NA,laptop,6.878234478524181,0.0015000000000000002
price_prior,sigma,NA,laptop,0.6665188410437664,0.0015000000000000002
S1,57,11,sweater,0.6451211190674335,0.0015000000000000002
S1,87,11,sweater,0.772428831142427,0.0015000000000000002
S1,36,11,sweater,0.49236240684644206,0.0015000000000000002
S1,18,11,sweater,0.3069455444069108,0.0015000000000000002
S1,150,11,sweater,0.8444505160562716,0.0015000000000000002
Inductive,119.7,11,sweater,0.09538963895026042,0.0015000000000000002
Inductive,17.1,11,sweater,0.5254971151279008,0.0015000000000000002
Inductive,1.71,11,sweater,0.6189622456151221,0.0015000000000000002
Inductive,85.5,11,sweater,0.1966268383250965,0.0015000000000000002
Inductive,171,11,sweater,0,0.0015000000000000002
price_prior,mu,NA,sweater,4.169395117738469,0.0015000000000000002
price_prior,sigma,NA,sweater,0.9109843669344628,0.0015000000000000002
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0004999999999999998
global_param,sigbin,NA,NA,0.012775776987169168,0.0004999999999999998
global_param,cost,NA,NA,0.017085986401587226,0.0004999999999999998
S1,188,11,coffee maker,0.83622898484242,0.0004999999999999998
S1,84,11,coffee maker,0.66838760652655,0.0004999999999999998
S1,124,11,coffee maker,0.7763217673165358,0.0004999999999999998
S1,52,11,coffee maker,0.5160526761459788,0.0004999999999999998
S1,24,11,coffee maker,0.31539175581166035,0.0004999999999999998
Inductive,20,11,coffee maker,0.5291097984666143,0.0004999999999999998
Inductive,2,11,coffee maker,0.6109507546936241,0.0004999999999999998
Inductive,140,11,coffee maker,0.11771919120815252,0.0004999999999999998
Inductive,100,11,coffee maker,0.22488832039448753,0.0004999999999999998
Inductive,200,11,coffee maker,0.01051749232583622,0.0004999999999999998
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0004999999999999998
price_prior,sigma,NA,coffee maker,0.8778199583913651,0.0004999999999999998
S1,100,11,watch,0.19026021622044112,0.0004999999999999998
S1,2000,11,watch,0.8831682423203928,0.0004999999999999998
S1,900,11,watch,0.7968088031114245,0.0004999999999999998
S1,450,11,watch,0.6004939393514285,0.0004999999999999998
S1,250,11,watch,0.3840331154844546,0.0004999999999999998
Inductive,240,11,watch,0.54027218978337,0.0004999999999999998
Inductive,1200,11,watch,0.1754961191638547,0.0004999999999999998
Inductive,1680,11,watch,0.07801949378385441,0.0004999999999999998
Inductive,2400,11,watch,0,0.0004999999999999998
Inductive,24,11,watch,0.6626328940045932,0.0004999999999999998
price_prior,mu,NA,watch,6.207514219418475,0.0004999999999999998
price_prior,sigma,NA,watch,1.2418543593719245,0.0004999999999999998
S1,144,11,headphones,0.7680182088976253,0.0004999999999999998
S1,234,11,headphones,0.8359309647529614,0.0004999999999999998
S1,24,11,headphones,0.27716137056322815,0.0004999999999999998
S1,96,11,headphones,0.6483414973114777,0.0004999999999999998
S1,60,11,headphones,0.4882763923372692,0.0004999999999999998
Inductive,180.6,11,headphones,0.11183275913335752,0.0004999999999999998
Inductive,129,11,headphones,0.21833430304774432,0.0004999999999999998
Inductive,25.8,11,headphones,0.5281356386355271,0.0004999999999999998
Inductive,258,11,headphones,0,0.0004999999999999998
Inductive,2.58,11,headphones,0.6142016420041023,0.0004999999999999998
price_prior,mu,NA,headphones,4.701335678835815,0.0004999999999999998
price_prior,sigma,NA,headphones,0.932076071570084,0.0004999999999999998
S1,1850,11,laptop,0.8297330842154549,0.0004999999999999998
S1,900,11,laptop,0.6786564097062315,0.0004999999999999998
S1,350,11,laptop,0.3907570273092395,0.0004999999999999998
S1,600,11,laptop,0.5555896660534996,0.0004999999999999998
S1,1250,11,laptop,0.7730668001135335,0.0004999999999999998
Inductive,1295,11,laptop,0.1164211826423082,0.0004999999999999998
Inductive,1850,11,laptop,0.023168551795312388,0.0004999999999999998
Inductive,185,11,laptop,0.5214766262868556,0.0004999999999999998
Inductive,18.5,11,laptop,0.5951875493020721,0.0004999999999999998
Inductive,925,11,laptop,0.22091372040408067,0.0004999999999999998
price_prior,mu,NA,laptop,6.878234478524181,0.0004999999999999998
price_prior,sigma,NA,laptop,0.6665188410437664,0.0004999999999999998
S1,57,11,sweater,0.6451211190674335,0.0004999999999999998
S1,87,11,sweater,0.772428831142427,0.0004999999999999998
S1,36,11,sweater,0.49236240684644206,0.0004999999999999998
S1,18,11,sweater,0.3069455444069108,0.0004999999999999998
S1,150,11,sweater,0.8444505160562716,0.0004999999999999998
Inductive,119.7,11,sweater,0.09538963895026042,0.0004999999999999998
Inductive,17.1,11,sweater,0.5254971151279008,0.0004999999999999998
Inductive,1.71,11,sweater,0.6189622456151221,0.0004999999999999998
Inductive,85.5,11,sweater,0.1966268383250965,0.0004999999999999998
Inductive,171,11,sweater,0,0.0004999999999999998
price_prior,mu,NA,sweater,4.169395117738469,0.0004999999999999998
price_prior,sigma,NA,sweater,0.9109843669344628,0.0004999999999999998
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0004999999999999998
global_param,sigbin,NA,NA,0.012775776987169168,0.0004999999999999998
global_param,cost,NA,NA,0.017085986401587226,0.0004999999999999998
S1,188,11,coffee maker,0.8365141043552954,0.0004999999999999998
S1,84,11,coffee maker,0.6688492169506899,0.0004999999999999998
S1,124,11,coffee maker,0.7766833306138368,0.0004999999999999998
S1,52,11,coffee maker,0.5165729672488223,0.0004999999999999998
S1,24,11,coffee maker,0.3158417721938089,0.0004999999999999998
Inductive,20,11,coffee maker,0.5279885907894187,0.0004999999999999998
Inductive,2,11,coffee maker,0.6099908800908462,0.0004999999999999998
Inductive,140,11,coffee maker,0.11564876233332422,0.0004999999999999998
Inductive,100,11,coffee maker,0.22253533104430298,0.0004999999999999998
Inductive,200,11,coffee maker,0.010271559643888388,0.0004999999999999998
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0004999999999999998
price_prior,sigma,NA,coffee maker,0.8566397701648345,0.0004999999999999998
S1,100,11,watch,0.19026021622044112,0.0004999999999999998
S1,2000,11,watch,0.8831682423203928,0.0004999999999999998
S1,900,11,watch,0.7968088031114245,0.0004999999999999998
S1,450,11,watch,0.6004939393514285,0.0004999999999999998
S1,250,11,watch,0.3840331154844546,0.0004999999999999998
Inductive,240,11,watch,0.54027218978337,0.0004999999999999998
Inductive,1200,11,watch,0.1754961191638547,0.0004999999999999998
Inductive,1680,11,watch,0.07801949378385441,0.0004999999999999998
Inductive,2400,11,watch,0,0.0004999999999999998
Inductive,24,11,watch,0.6626328940045932,0.0004999999999999998
price_prior,mu,NA,watch,6.207514219418475,0.0004999999999999998
price_prior,sigma,NA,watch,1.2418543593719245,0.0004999999999999998
S1,144,11,headphones,0.7680182088976253,0.0004999999999999998
S1,234,11,headphones,0.8359309647529614,0.0004999999999999998
S1,24,11,headphones,0.27716137056322815,0.0004999999999999998
S1,96,11,headphones,0.6483414973114777,0.0004999999999999998
S1,60,11,headphones,0.4882763923372692,0.0004999999999999998
Inductive,180.6,11,headphones,0.11183275913335752,0.0004999999999999998
Inductive,129,11,headphones,0.21833430304774432,0.0004999999999999998
Inductive,25.8,11,headphones,0.5281356386355271,0.0004999999999999998
Inductive,258,11,headphones,0,0.0004999999999999998
Inductive,2.58,11,headphones,0.6142016420041023,0.0004999999999999998
price_prior,mu,NA,headphones,4.701335678835815,0.0004999999999999998
price_prior,sigma,NA,headphones,0.932076071570084,0.0004999999999999998
S1,1850,11,laptop,0.8295929120556697,0.0004999999999999998
S1,900,11,laptop,0.6784400643432483,0.0004999999999999998
S1,350,11,laptop,0.3905209244208417,0.0004999999999999998
S1,600,11,laptop,0.5553447522379183,0.0004999999999999998
S1,1250,11,laptop,0.7728927462246148,0.0004999999999999998
Inductive,1295,11,laptop,0.11777433399135144,0.0004999999999999998
Inductive,1850,11,laptop,0.023572639381675697,0.0004999999999999998
Inductive,185,11,laptop,0.5221311065761031,0.0004999999999999998
Inductive,18.5,11,laptop,0.5958135037242089,0.0004999999999999998
Inductive,925,11,laptop,0.22230995693203723,0.0004999999999999998
price_prior,mu,NA,laptop,6.878234478524181,0.0004999999999999998
price_prior,sigma,NA,laptop,0.6757537477248674,0.0004999999999999998
S1,57,11,sweater,0.6451211190674335,0.0004999999999999998
S1,87,11,sweater,0.772428831142427,0.0004999999999999998
S1,36,11,sweater,0.49236240684644206,0.0004999999999999998
S1,18,11,sweater,0.3069455444069108,0.0004999999999999998
S1,150,11,sweater,0.8444505160562716,0.0004999999999999998
Inductive,119.7,11,sweater,0.09538963895026042,0.0004999999999999998
Inductive,17.1,11,sweater,0.5254971151279008,0.0004999999999999998
Inductive,1.71,11,sweater,0.6189622456151221,0.0004999999999999998
Inductive,85.5,11,sweater,0.1966268383250965,0.0004999999999999998
Inductive,171,11,sweater,0,0.0004999999999999998
price_prior,mu,NA,sweater,4.169395117738469,0.0004999999999999998
price_prior,sigma,NA,sweater,0.9109843669344628,0.0004999999999999998
global_param,speakerOptimality,NA,NA,1.3152806474732706,0.0004999999999999998
global_param,sigbin,NA,NA,0.012751646454640133,0.0004999999999999998
global_param,cost,NA,NA,0.017085986401587226,0.0004999999999999998
S1,188,11,coffee maker,0.8358564969008525,0.0004999999999999998
S1,84,11,coffee maker,0.6677850318337921,0.0004999999999999998
S1,124,11,coffee maker,0.7758495469782015,0.0004999999999999998
S1,52,11,coffee maker,0.5153739977100142,0.0004999999999999998
S1,24,11,coffee maker,0.3148053103511255,0.0004999999999999998
Inductive,20,11,coffee maker,0.5306222036137053,0.0004999999999999998
Inductive,2,11,coffee maker,0.6122376368214263,0.0004999999999999998
Inductive,140,11,coffee maker,0.12050932606708398,0.0004999999999999998
Inductive,100,11,coffee maker,0.2280623141299963,0.0004999999999999998
Inductive,200,11,coffee maker,0.010849706373010776,0.0004999999999999998
price_prior,mu,NA,coffee maker,4.5068280352940775,0.0004999999999999998
price_prior,sigma,NA,coffee maker,0.9079077897869887,0.0004999999999999998
S1,100,11,watch,0.19026021622044112,0.0004999999999999998
S1,2000,11,watch,0.8831682423203928,0.0004999999999999998
S1,900,11,watch,0.7968088031114245,0.0004999999999999998
S1,450,11,watch,0.6004939393514285,0.0004999999999999998
S1,250,11,watch,0.3840331154844546,0.0004999999999999998
Inductive,240,11,watch,0.54027218978337,0.0004999999999999998
Inductive,1200,11,watch,0.1754961191638547,0.0004999999999999998
Inductive,1680,11,watch,0.07801949378385441,0.0004999999999999998
Inductive,2400,11,watch,0,0.0004999999999999998
Inductive,24,11,watch,0.6626328940045932,0.0004999999999999998
price_prior,mu,NA,watch,6.207514219418475,0.0004999999999999998
price_prior,sigma,NA,watch,1.2418543593719245,0.0004999999999999998
S1,144,11,headphones,0.7680182088976253,0.0004999999999999998
S1,234,11,headphones,0.8359309647529614,0.0004999999999999998
S1,24,11,headphones,0.27716137056322815,0.0004999999999999998
S1,96,11,headphones,0.6483414973114777,0.0004999999999999998
S1,60,11,headphones,0.4882763923372692,0.0004999999999999998
Inductive,180.6,11,headphones,0.11183275913335752,0.0004999999999999998
Inductive,129,11,headphones,0.21833430304774432,0.0004999999999999998
Inductive,25.8,11,headphones,0.5281356386355271,0.0004999999999999998
Inductive,258,11,headphones,0,0.0004999999999999998
Inductive,2.58,11,headphones,0.6142016420041023,0.0004999999999999998
